"region","name","year","group","macro"
"Тернопільська","Юліан","2020","греко_римські","Захід"
"Тернопільська","Аеліта","2020","інші","Захід"
"Тернопільська","Анета","2020","західні","Захід"
"Тернопільська","Аріна","2020","російські","Захід"
"Тернопільська","Бенедикта","2020","західні","Захід"
"Тернопільська","Віола","2020","західні","Захід"
"Тернопільська","Глорія","2020","західні","Захід"
"Тернопільська","Еліана","2020","інші","Захід"
"Тернопільська","Еля","2020","інші","Захід"
"Тернопільська","Іуліанія","2020","церковні","Захід"
"Тернопільська","Кайя","2020","інші","Захід"
"Тернопільська","Кірієна","2020","церковні","Захід"
"Тернопільська","Моніка","2020","західні","Захід"
"Тернопільська","Філомена","2020","греко_римські","Захід"
"Тернопільська","Августин","2020","греко_римські","Захід"
"Тернопільська","Авенір","2020","біблійні","Захід"
"Тернопільська","Амфілофій","2020","церковні","Захід"
"Тернопільська","Дарій","2020","східні","Захід"
"Тернопільська","Даян","2020","східні","Захід"
"Тернопільська","Єлеазар","2020","біблійні","Захід"
"Тернопільська","Йоаким","2020","біблійні","Захід"
"Тернопільська","Кевін","2020","західні","Захід"
"Тернопільська","Натан","2020","біблійні","Захід"
"Тернопільська","Октавіан","2020","греко_римські","Захід"
"Тернопільська","Ямін","2020","східні","Захід"
"Тернопільська","Айлін","2021","західні","Захід"
"Тернопільська","Анісія","2021","церковні","Захід"
"Тернопільська","Аріанна","2021","західні","Захід"
"Тернопільська","Аріна","2021","російські","Захід"
"Тернопільська","Доменіка","2021","західні","Захід"
"Тернопільська","Еліс","2021","західні","Захід"
"Тернопільська","Еля","2021","інші","Захід"
"Тернопільська","Єремія","2021","біблійні","Захід"
"Тернопільська","Златослава","2021","українські","Захід"
"Тернопільська","Квітка","2021","українські","Захід"
"Тернопільська","Лея","2021","інші","Захід"
"Тернопільська","Лія","2021","старовинні","Захід"
"Тернопільська","Лола","2021","інші","Захід"
"Тернопільська","Мелісса","2021","західні","Захід"
"Тернопільська","Наомі","2021","західні","Захід"
"Тернопільська","Саміра","2021","східні","Захід"
"Тернопільська","Теона","2021","вірменські_грузинські","Захід"
"Тернопільська","Февронія","2021","церковні","Захід"
"Тернопільська","Шарлотта","2021","західні","Захід"
"Тернопільська","Валєра","2021","інші","Захід"
"Тернопільська","Віддеоасс","2021","інші","Захід"
"Тернопільська","Даниїл","2021","біблійні","Захід"
"Тернопільська","Даніел","2021","західні","Захід"
"Тернопільська","Еміліан","2021","греко_римські","Захід"
"Тернопільська","Єлісєй","2021","російські","Захід"
"Тернопільська","Єромін","2021","інші","Захід"
"Тернопільська","Мануель","2021","західні","Захід"
"Тернопільська","Маркус","2021","західні","Захід"
"Тернопільська","Радослав","2021","східноєвропейські","Захід"
"Тернопільська","Рожден","2021","русичі","Захід"
"Тернопільська","Самуїл","2021","біблійні","Захід"
"Харківська","Августина","2015","греко_римські","Схід"
"Харківська","Анаіда","2015","вірменські_грузинські","Схід"
"Харківська","Афіна","2015","греко_римські","Схід"
"Харківська","Тала","2015","інші","Схід"
"Харківська","Еліна","2015","інші","Схід"
"Харківська","Емілія","2015","західні","Схід"
"Харківська","Ліка","2015","старовинні","Схід"
"Харківська","Аміна","2015","східні","Схід"
"Харківська","Ася","2015","російські","Схід"
"Харківська","Зоя","2015","звичайні","Схід"
"Харківська","Мілада","2015","східноєвропейські","Схід"
"Харківська","Есміра","2015","східні","Схід"
"Харківська","Даніелла","2015","західні","Схід"
"Харківська","Жанетта","2015","західні","Схід"
"Харківська","Амелія","2015","західні","Схід"
"Харківська","Сніжана","2015","українські","Схід"
"Харківська","Еліф","2015","східні","Схід"
"Харківська","Жасмін","2015","інші","Схід"
"Харківська","Лаура","2015","західні","Схід"
"Харківська","Мирослава","2015","українські","Схід"
"Харківська","Маріанна","2015","західні","Схід"
"Харківська","Лілія","2015","звичайні","Схід"
"Харківська","Регіна","2015","звичайні","Схід"
"Харківська","Рената","2015","інші","Схід"
"Харківська","Руслана","2015","українські","Схід"
"Харківська","Соломія","2015","українські","Схід"
"Харківська","Айша","2015","східні","Схід"
"Харківська","Стелла","2015","західні","Схід"
"Харківська","Феріде","2015","східні","Схід"
"Харківська","Алетта","2015","інші","Схід"
"Харківська","Нафіса","2015","східні","Схід"
"Харківська","Мія","2015","західні","Схід"
"Харківська","Тереза","2015","західні","Схід"
"Харківська","Іветта","2015","східноєвропейські","Схід"
"Харківська","Малка","2015","русичі","Схід"
"Харківська","Любов","2015","звичайні","Схід"
"Харківська","Анзур","2015","вірменські_грузинські","Схід"
"Харківська","Акім","2015","інші","Схід"
"Харківська","Азат","2015","східні","Схід"
"Харківська","Арман","2015","вірменські_грузинські","Схід"
"Харківська","Ахмед Алі","2015","східні","Схід"
"Харківська","Архип","2015","українські","Схід"
"Харківська","Азарій","2015","церковні","Схід"
"Харківська","Всеволод","2015","русичі","Схід"
"Харківська","Вахтанг","2015","вірменські_грузинські","Схід"
"Харківська","Гордій","2015","українські","Схід"
"Харківська","Георгій","2015","звичайні","Схід"
"Харківська","Гагік","2015","вірменські_грузинські","Схід"
"Харківська","Гасан","2015","східні","Схід"
"Харківська","Герман","2015","західні","Схід"
"Харківська","Димір","2015","східні","Схід"
"Харківська","Єрік","2015","інші","Схід"
"Харківська","Єлисей","2015","біблійні","Схід"
"Харківська","Ігнат","2015","українські","Схід"
"Харківська","Імір","2015","східні","Схід"
"Харківська","Клим","2015","українські","Схід"
"Харківська","Лев","2015","звичайні","Схід"
"Харківська","Лука","2015","українські","Схід"
"Харківська","Захар","2015","українські","Схід"
"Харківська","Серафим","2015","церковні","Схід"
"Харківська","Тамерлан","2015","східні","Схід"
"Харківська","НікасНодарі","2015","інші","Схід"
"Харківська","Ульяс","2015","східні","Схід"
"Харківська","Пол","2015","західні","Схід"
"Харківська","Йован","2015","східноєвропейські","Схід"
"Харківська","Реувен","2015","західні","Схід"
"Харківська","Яромир","2015","русичі","Схід"
"Харківська","Мейліс","2015","східні","Схід"
"Харківська","Мілослава","2016","російські","Схід"
"Харківська","Зоряна","2016","українські","Схід"
"Харківська","Гелена","2016","інші","Схід"
"Харківська","Ілона","2016","звичайні","Схід"
"Харківська","Юліанна","2016","інші","Схід"
"Харківська","Аделіна","2016","східноєвропейські","Схід"
"Харківська","Руфіна","2016","інші","Схід"
"Харківська","Зара","2016","інші","Схід"
"Харківська","Андріана","2016","інші","Схід"
"Харківська","Євангеліна","2016","біблійні","Схід"
"Харківська","Емма","2016","західні","Схід"
"Харківська","Стефанія","2016","українські","Схід"
"Харківська","Алевтина","2016","старовинні","Схід"
"Харківська","Орина","2016","українські","Схід"
"Харківська","Ангелія","2016","інші","Схід"
"Харківська","Тереза","2016","західні","Схід"
"Харківська","Василина","2016","українські","Схід"
"Харківська","Ауріка","2016","східноєвропейські","Схід"
"Харківська","Ярина","2016","українські","Схід"
"Харківська","Роза","2016","інші","Схід"
"Харківська","Домініка","2016","західні","Схід"
"Харківська","Еліна","2016","інші","Схід"
"Харківська","Ярослава","2016","українські","Схід"
"Харківська","Тетяна","2016","звичайні","Схід"
"Харківська","Квітослава","2016","українські","Схід"
"Харківська","Відана","2016","русичі","Схід"
"Харківська","Неллі","2016","старовинні","Схід"
"Харківська","Регіна","2016","звичайні","Схід"
"Харківська","Заріна","2016","східні","Схід"
"Харківська","Владлена","2016","старовинні","Схід"
"Харківська","Лінда","2016","західні","Схід"
"Харківська","Лукерія","2016","українські","Схід"
"Харківська","Луїза","2016","західні","Схід"
"Харківська","Злотислава","2016","східноєвропейські","Схід"
"Харківська","Ясмін","2016","східні","Схід"
"Харківська","Аніта","2016","західні","Схід"
"Харківська","Кароліна","2016","звичайні","Схід"
"Харківська","Майя","2016","старовинні","Схід"
"Харківська","Лоліта","2016","інші","Схід"
"Харківська","Алалія","2016","інші","Схід"
"Харківська","Єсенія","2016","старовинні","Схід"
"Харківська","Богдана","2016","українські","Схід"
"Харківська","Рената","2016","інші","Схід"
"Харківська","Юна","2016","інші","Схід"
"Харківська","Серафима","2016","церковні","Схід"
"Харківська","Ніка","2016","старовинні","Схід"
"Харківська","Рімма","2016","старовинні","Схід"
"Харківська","Вірсавія","2016","біблійні","Схід"
"Харківська","Аміра","2016","східні","Схід"
"Харківська","Царіна","2016","інші","Схід"
"Харківська","Ліана","2016","старовинні","Схід"
"Харківська","Агата","2016","східноєвропейські","Схід"
"Харківська","Агнія","2016","інші","Схід"
"Харківська","Олівія","2016","західні","Схід"
"Харківська","Лія","2016","старовинні","Схід"
"Харківська","Любава","2016","русичі","Схід"
"Харківська","Саліса","2016","інші","Схід"
"Харківська","Марта","2016","українські","Схід"
"Харківська","Іванна","2016","інші","Схід"
"Харківська","Меліса","2016","західні","Схід"
"Харківська","Варда","2016","інші","Схід"
"Харківська","Даніелла","2016","західні","Схід"
"Харківська","Анжеліка","2016","звичайні","Схід"
"Харківська","Тіана","2016","інші","Схід"
"Харківська","Мішель","2016","західні","Схід"
"Харківська","Даяна","2016","інші","Схід"
"Харківська","Марфа","2016","біблійні","Схід"
"Харківська","Злата","2016","східноєвропейські","Схід"
"Харківська","Неоніла","2016","старовинні","Схід"
"Харківська","Ляля","2016","інші","Схід"
"Харківська","Соломія","2016","українські","Схід"
"Харківська","Ія","2016","інші","Схід"
"Харківська","Тея","2016","греко_римські","Схід"
"Харківська","Аврора","2016","греко_римські","Схід"
"Харківська","Сабіна","2016","східні","Схід"
"Харківська","Романа","2016","інші","Схід"
"Харківська","Жасмін","2016","інші","Схід"
"Харківська","Нонна","2016","інші","Схід"
"Харківська","Божена","2016","східноєвропейські","Схід"
"Харківська","Інга","2016","звичайні","Схід"
"Харківська","Сімона","2016","західні","Схід"
"Харківська","Сандра","2016","західні","Схід"
"Харківська","Таіс","2016","греко_римські","Схід"
"Харківська","Меліта","2016","інші","Схід"
"Харківська","Елеонора","2016","інші","Схід"
"Харківська","Гордій","2016","українські","Схід"
"Харківська","Даріан","2016","інші","Схід"
"Харківська","Даніель","2016","західні","Схід"
"Харківська","Авдій","2016","біблійні","Схід"
"Харківська","Ерік","2016","західні","Схід"
"Харківська","Тихін","2016","українські","Схід"
"Харківська","Оскар","2016","західні","Схід"
"Харківська","Нестор","2016","українські","Схід"
"Харківська","Тарас","2016","українські","Схід"
"Харківська","Роберт","2016","західні","Схід"
"Харківська","Гаррі","2016","західні","Схід"
"Харківська","Далімір","2016","східноєвропейські","Схід"
"Харківська","Ельдар","2016","східні","Схід"
"Харківська","Лука","2016","українські","Схід"
"Харківська","Карім","2016","східні","Схід"
"Харківська","Салмон","2016","східні","Схід"
"Харківська","Рубен","2016","західні","Схід"
"Харківська","Пилип","2016","українські","Схід"
"Харківська","Еван","2016","західні","Схід"
"Харківська","Ілай","2016","західні","Схід"
"Харківська","Маркус","2016","західні","Схід"
"Харківська","Климент","2016","церковні","Схід"
"Харківська","Дарій","2016","східні","Схід"
"Харківська","Яніслав","2016","східноєвропейські","Схід"
"Харківська","Ніколь","2016","західні","Схід"
"Харківська","Аристарх","2016","греко_римські","Схід"
"Харківська","Клімєнтій","2016","російські","Схід"
"Харківська","Михаїл","2016","біблійні","Схід"
"Харківська","Кіріл","2016","російські","Схід"
"Харківська","Крістіан","2016","західні","Схід"
"Харківська","Яман","2016","східні","Схід"
"Харківська","Адісей","2016","греко_римські","Схід"
"Харківська","Дамір","2016","східні","Схід"
"Харківська","Родіон","2016","старовинні","Схід"
"Харківська","Захар","2016","українські","Схід"
"Харківська","Серафим","2016","церковні","Схід"
"Харківська","Іларіон","2016","церковні","Схід"
"Харківська","Аскольд","2016","русичі","Схід"
"Харківська","Кузьма","2016","російські","Схід"
"Харківська","Мілан","2016","східноєвропейські","Схід"
"Харківська","Тігран","2016","східні","Схід"
"Харківська","Трохим","2016","українські","Схід"
"Харківська","Йосип","2016","українські","Схід"
"Харківська","Артемій","2016","церковні","Схід"
"Харківська","Мірослав","2016","російські","Схід"
"Харківська","Акім","2016","інші","Схід"
"Харківська","Ян","2016","східноєвропейські","Схід"
"Харківська","Іслам","2016","східні","Схід"
"Харківська","Давронбек","2016","східні","Схід"
"Харківська","Яким","2016","біблійні","Схід"
"Харківська","Тамерлан","2016","східні","Схід"
"Харківська","Лев","2016","звичайні","Схід"
"Харківська","Рінат","2016","східні","Схід"
"Харківська","Мустафа","2016","східні","Схід"
"Харківська","Рустам","2016","східні","Схід"
"Харківська","Ніджат","2016","східні","Схід"
"Харківська","Прохор","2016","російські","Схід"
"Харківська","Арон","2016","біблійні","Схід"
"Харківська","Карен","2016","західні","Схід"
"Харківська","Люціус","2016","інші","Схід"
"Харківська","Рюрік","2016","русичі","Схід"
"Харківська","Авель","2016","біблійні","Схід"
"Харківська","Герман","2016","західні","Схід"
"Харківська","Ісус","2016","біблійні","Схід"
"Харківська","Фелікс","2016","західні","Схід"
"Харківська","Аріна","2017","російські","Схід"
"Харківська","Соломія","2017","українські","Схід"
"Харківська","Регіна","2017","звичайні","Схід"
"Харківська","Сабіна","2017","східні","Схід"
"Харківська","Каміла","2017","західні","Схід"
"Харківська","Серафима","2017","церковні","Схід"
"Харківська","Уляна","2017","українські","Схід"
"Харківська","Златослава","2017","українські","Схід"
"Харківська","Агнія","2017","інші","Схід"
"Харківська","Емма","2017","західні","Схід"
"Харківська","Моніка","2017","західні","Схід"
"Харківська","Лія","2017","старовинні","Схід"
"Харківська","Агата","2017","східноєвропейські","Схід"
"Харківська","Ізабелла","2017","західні","Схід"
"Харківська","Аврора","2017","греко_римські","Схід"
"Харківська","Олівія","2017","західні","Схід"
"Харківська","Елеонора","2017","інші","Схід"
"Харківська","Ліана","2017","старовинні","Схід"
"Харківська","Алісія","2017","західні","Схід"
"Харківська","Євангеліна","2017","біблійні","Схід"
"Харківська","Теона","2017","вірменські_грузинські","Схід"
"Харківська","Юна","2017","інші","Схід"
"Харківська","Дерія","2017","інші","Схід"
"Харківська","Ельвіра","2017","інші","Схід"
"Харківська","Варвара","2017","українські","Схід"
"Харківська","Ніка","2017","старовинні","Схід"
"Харківська","Марта","2017","українські","Схід"
"Харківська","Алевтіна","2017","старовинні","Схід"
"Харківська","Майя","2017","старовинні","Схід"
"Харківська","Аміна","2017","східні","Схід"
"Харківська","Еліна","2017","інші","Схід"
"Харківська","Юнона","2017","греко_римські","Схід"
"Харківська","Аделіна","2017","східноєвропейські","Схід"
"Харківська","Жасмін","2017","інші","Схід"
"Харківська","Єва","2017","звичайні","Схід"
"Харківська","Ніколь","2017","західні","Схід"
"Харківська","Рада","2017","східноєвропейські","Схід"
"Харківська","Лариса","2017","звичайні","Схід"
"Харківська","Міра","2017","інші","Схід"
"Харківська","Тіна","2017","західні","Схід"
"Харківська","Лідія","2017","звичайні","Схід"
"Харківська","Міла","2017","звичайні","Схід"
"Харківська","Тауліна","2017","інші","Схід"
"Харківська","Серафіма","2017","церковні","Схід"
"Харківська","Іванна","2017","інші","Схід"
"Харківська","Сюзанна","2017","західні","Схід"
"Харківська","Заріна","2017","східні","Схід"
"Харківська","Віолетта","2017","інші","Схід"
"Харківська","Ніна","2017","звичайні","Схід"
"Харківська","Ельза","2017","інші","Схід"
"Харківська","Ярина","2017","українські","Схід"
"Харківська","Роксолана","2017","українські","Схід"
"Харківська","Іларія","2017","західні","Схід"
"Харківська","Сніжана","2017","українські","Схід"
"Харківська","Дамір","2017","східні","Схід"
"Харківська","Леон","2017","західні","Схід"
"Харківська","Єлісєй","2017","російські","Схід"
"Харківська","Дарій","2017","східні","Схід"
"Харківська","Добриня","2017","русичі","Схід"
"Харківська","Тихон","2017","російські","Схід"
"Харківська","Алан","2017","західні","Схід"
"Харківська","Акім","2017","інші","Схід"
"Харківська","Герман","2017","західні","Схід"
"Харківська","Ратібор","2017","русичі","Схід"
"Харківська","Емір","2017","східні","Схід"
"Харківська","Лука","2017","українські","Схід"
"Харківська","Ренат","2017","східні","Схід"
"Харківська","Прохор","2017","російські","Схід"
"Харківська","Ельдар","2017","східні","Схід"
"Харківська","Августин","2017","греко_римські","Схід"
"Харківська","Ерік","2017","західні","Схід"
"Харківська","Всеволод","2017","русичі","Схід"
"Харківська","Зореслав","2017","русичі","Схід"
"Харківська","Оскар","2017","західні","Схід"
"Харківська","Семен","2017","українські","Схід"
"Харківська","Роберт","2017","західні","Схід"
"Харківська","Домінік","2017","західні","Схід"
"Харківська","Василь","2017","звичайні","Схід"
"Харківська","Лев","2017","звичайні","Схід"
"Харківська","Муслім","2017","східні","Схід"
"Харківська","Мартін","2017","західні","Схід"
"Харківська","Захар","2017","українські","Схід"
"Харківська","Кузьма","2017","російські","Схід"
"Харківська","Гордій Аврам","2017","інші","Схід"
"Харківська","Ернест","2017","західні","Схід"
"Харківська","Радіон","2017","східноєвропейські","Схід"
"Харківська","Платон","2017","греко_римські","Схід"
"Харківська","Корній","2017","українські","Схід"
"Харківська","Тігран","2017","східні","Схід"
"Харківська","Ян","2017","східноєвропейські","Схід"
"Харківська","Самір","2017","східні","Схід"
"Харківська","Левон","2017","вірменські_грузинські","Схід"
"Харківська","Аврам","2017","біблійні","Схід"
"Харківська","Тамерлан","2017","східні","Схід"
"Харківська","Савелій","2017","церковні","Схід"
"Харківська","Ігнат","2017","українські","Схід"
"Харківська","Альберт","2017","західні","Схід"
"Харківська","Фелікс","2017","західні","Схід"
"Харківська","Спартак","2017","вірменські_грузинські","Схід"
"Харківська","Теодор","2017","західні","Схід"
"Харківська","Генріх","2017","західні","Схід"
"Харківська","Крістіан","2017","західні","Схід"
"Харківська","Пересвіт","2017","русичі","Схід"
"Харківська","Родомир","2017","русичі","Схід"
"Харківська","Родріго","2017","західні","Схід"
"Харківська","Вахтанг","2017","вірменські_грузинські","Схід"
"Харківська","Філат","2017","російські","Схід"
"Харківська","Даяна","2018","інші","Схід"
"Харківська","Домініка","2018","західні","Схід"
"Харківська","Ельза","2018","інші","Схід"
"Харківська","Емілія","2018","західні","Схід"
"Харківська","Ніколь","2018","західні","Схід"
"Харківська","Євангеліна","2018","біблійні","Схід"
"Харківська","Серафима","2018","церковні","Схід"
"Харківська","Олеся","2018","звичайні","Схід"
"Харківська","Заріна","2018","східні","Схід"
"Харківська","Стефанія","2018","українські","Схід"
"Харківська","Майя","2018","старовинні","Схід"
"Харківська","Олівія","2018","західні","Схід"
"Харківська","Лейла","2018","східні","Схід"
"Харківська","Василина","2018","українські","Схід"
"Харківська","Лада","2018","звичайні","Схід"
"Харківська","Ліка","2018","старовинні","Схід"
"Харківська","Біата","2018","східноєвропейські","Схід"
"Харківська","Ауріка","2018","східноєвропейські","Схід"
"Харківська","Дора","2018","інші","Схід"
"Харківська","Антоніна","2018","звичайні","Схід"
"Харківська","Февронія","2018","церковні","Схід"
"Харківська","Мелісса","2018","західні","Схід"
"Харківська","Італія","2018","інші","Схід"
"Харківська","Роксолана","2018","українські","Схід"
"Харківська","Адель","2018","західні","Схід"
"Харківська","Аніта","2018","західні","Схід"
"Харківська","Бажана","2018","русичі","Схід"
"Харківська","Мія","2018","західні","Схід"
"Харківська","Евеліна","2018","східноєвропейські","Схід"
"Харківська","Міра","2018","інші","Схід"
"Харківська","Мішель","2018","західні","Схід"
"Харківська","Саманта","2018","західні","Схід"
"Харківська","Емілі","2018","західні","Схід"
"Харківська","Лукерія","2018","українські","Схід"
"Харківська","Теон","2018","інші","Схід"
"Харківська","Белла","2018","західні","Схід"
"Харківська","Емма","2018","західні","Схід"
"Харківська","Лука","2018","українські","Схід"
"Харківська","Гордій","2018","українські","Схід"
"Харківська","Герман","2018","західні","Схід"
"Харківська","Ігнат","2018","українські","Схід"
"Харківська","Рінат","2018","східні","Схід"
"Харківська","Спартак","2018","вірменські_грузинські","Схід"
"Харківська","Теодор","2018","західні","Схід"
"Харківська","Ян","2018","східноєвропейські","Схід"
"Харківська","Адам","2018","звичайні","Схід"
"Харківська","Мірон","2018","російські","Схід"
"Харківська","Тарас","2018","українські","Схід"
"Харківська","Степан","2018","звичайні","Схід"
"Харківська","Микола","2018","звичайні","Схід"
"Харківська","Амін","2018","східні","Схід"
"Харківська","Домінік","2018","західні","Схід"
"Харківська","Лев","2018","звичайні","Схід"
"Харківська","Севастіян","2018","інші","Схід"
"Харківська","Ернест","2018","західні","Схід"
"Харківська","Леонід","2018","звичайні","Схід"
"Харківська","Арсен","2018","українські","Схід"
"Харківська","Платон","2018","греко_римські","Схід"
"Харківська","Тихон","2018","російські","Схід"
"Харківська","Ной","2018","біблійні","Схід"
"Харківська","Кузьма","2018","російські","Схід"
"Харківська","Ілан","2018","інші","Схід"
"Харківська","Кім","2018","старовинні","Схід"
"Харківська","Родіон","2018","старовинні","Схід"
"Харківська","Тігран","2018","східні","Схід"
"Харківська","Архип","2018","українські","Схід"
"Харківська","Максиміліан","2018","греко_римські","Схід"
"Харківська","Семен","2018","українські","Схід"
"Харківська","Рафаель","2018","біблійні","Схід"
"Харківська","Натан","2018","біблійні","Схід"
"Харківська","Корній","2018","українські","Схід"
"Харківська","Ерік","2018","західні","Схід"
"Харківська","Ахіллес","2018","греко_римські","Схід"
"Харківська","Лукас","2018","західні","Схід"
"Харківська","Владлен","2018","старовинні","Схід"
"Харківська","Нікадім","2018","російські","Схід"
"Харківська","Аліція","2018","інші","Схід"
"Харківська","Аурелія","2018","східноєвропейські","Схід"
"Харківська","Аіша","2018","східні","Схід"
"Харківська","Алевтина","2018","старовинні","Схід"
"Харківська","Елеонора","2018","інші","Схід"
"Харківська","Сніжана","2018","українські","Схід"
"Харківська","Лея","2018","інші","Схід"
"Харківська","Зара","2018","інші","Схід"
"Харківська","Луїза","2018","західні","Схід"
"Харківська","Діна","2018","звичайні","Схід"
"Харківська","Зоряна","2018","українські","Схід"
"Харківська","Теона","2018","вірменські_грузинські","Схід"
"Харківська","Сільвія","2018","західні","Схід"
"Харківська","Іларіон","2018","церковні","Схід"
"Харківська","Клара","2018","старовинні","Схід"
"Харківська","Жанна","2018","звичайні","Схід"
"Харківська","Розалінда","2018","інші","Схід"
"Харківська","Орхідея","2018","інші","Схід"
"Харківська","Божена","2018","східноєвропейські","Схід"
"Харківська","Ріанна","2018","західні","Схід"
"Харківська","Борис","2018","звичайні","Схід"
"Харківська","Дамір","2018","східні","Схід"
"Харківська","Єлисей","2018","біблійні","Схід"
"Харківська","Радмір","2018","східноєвропейські","Схід"
"Харківська","Ренат","2018","східні","Схід"
"Харківська","Федір","2018","українські","Схід"
"Харківська","Яромир","2018","русичі","Схід"
"Харківська","Гермес","2018","греко_римські","Схід"
"Харківська","Демид","2018","українські","Схід"
"Харківська","Добриня","2018","русичі","Схід"
"Харківська","Одісей","2018","греко_римські","Схід"
"Харківська","Крістіан","2018","західні","Схід"
"Харківська","Мартин","2018","українські","Схід"
"Харківська","Рожден","2018","русичі","Схід"
"Харківська","Левон","2018","вірменські_грузинські","Схід"
"Харківська","Аскольд","2018","русичі","Схід"
"Харківська","Орест","2018","українські","Схід"
"Харківська","Устим","2018","українські","Схід"
"Харківська","Ворфоломій","2018","церковні","Схід"
"Харківська","Діоніс","2018","греко_римські","Схід"
"Харківська","Макарій","2018","церковні","Схід"
"Харківська","Соломон","2018","біблійні","Схід"
"Харківська","Адольф","2018","західні","Схід"
"Харківська","Лучезар","2018","русичі","Схід"
"Харківська","Агата","2019","східноєвропейські","Схід"
"Харківська","Аделаїда","2019","старовинні","Схід"
"Харківська","Аліша","2019","західні","Схід"
"Харківська","Ніколь","2019","західні","Схід"
"Харківська","Мішель","2019","західні","Схід"
"Харківська","Адель","2019","західні","Схід"
"Харківська","Аніта","2019","західні","Схід"
"Харківська","Амалія","2019","західні","Схід"
"Харківська","Ліліана","2019","інші","Схід"
"Харківська","Моніка","2019","західні","Схід"
"Харківська","Вівіан","2019","західні","Схід"
"Харківська","Емілі","2019","західні","Схід"
"Харківська","Мія","2019","західні","Схід"
"Харківська","Ельза","2019","інші","Схід"
"Харківська","Каміла","2019","західні","Схід"
"Харківська","Елеонора","2019","інші","Схід"
"Харківська","Лейла","2019","східні","Схід"
"Харківська","Уляна","2019","українські","Схід"
"Харківська","Ясмін","2019","східні","Схід"
"Харківська","Ніка","2019","старовинні","Схід"
"Харківська","Олівія","2019","західні","Схід"
"Харківська","Тіна","2019","західні","Схід"
"Харківська","Леона","2019","інші","Схід"
"Харківська","Ліка","2019","старовинні","Схід"
"Харківська","Олеся","2019","звичайні","Схід"
"Харківська","Даяна","2019","інші","Схід"
"Харківська","Мадіна","2019","східні","Схід"
"Харківська","Росаліна","2019","східноєвропейські","Схід"
"Харківська","Майя","2019","старовинні","Схід"
"Харківська","Стефанія","2019","українські","Схід"
"Харківська","Василіса","2019","російські","Схід"
"Харківська","Ася","2019","російські","Схід"
"Харківська","Агнеса","2019","східноєвропейські","Схід"
"Харківська","Регіна","2019","звичайні","Схід"
"Харківська","Інеса","2019","старовинні","Схід"
"Харківська","Джульєтта","2019","інші","Схід"
"Харківська","Теона","2019","вірменські_грузинські","Схід"
"Харківська","Бажена","2019","східноєвропейські","Схід"
"Харківська","Слава","2019","звичайні","Схід"
"Харківська","Росіна","2019","західні","Схід"
"Харківська","Домініка","2019","західні","Схід"
"Харківська","Жасмін","2019","інші","Схід"
"Харківська","Евеліна","2019","східноєвропейські","Схід"
"Харківська","Аїда","2019","старовинні","Схід"
"Харківська","Емма","2019","західні","Схід"
"Харківська","Вілора","2019","старовинні","Схід"
"Харківська","Латвіна","2019","інші","Схід"
"Харківська","Добромир","2019","русичі","Схід"
"Харківська","Марат","2019","старовинні","Схід"
"Харківська","Ян","2019","східноєвропейські","Схід"
"Харківська","Адам","2019","звичайні","Схід"
"Харківська","Родіон","2019","старовинні","Схід"
"Харківська","Лев","2019","звичайні","Схід"
"Харківська","Борис","2019","звичайні","Схід"
"Харківська","Дамір","2019","східні","Схід"
"Харківська","Єлисей","2019","біблійні","Схід"
"Харківська","Ігнат","2019","українські","Схід"
"Харківська","Лука","2019","українські","Схід"
"Харківська","Мар’ян","2019","українські","Схід"
"Харківська","Рафаїл","2019","біблійні","Схід"
"Харківська","Гордій","2019","українські","Схід"
"Харківська","Даніель","2019","західні","Схід"
"Харківська","Прохор","2019","російські","Схід"
"Харківська","Добриня","2019","русичі","Схід"
"Харківська","Ренат","2019","східні","Схід"
"Харківська","Клим","2019","українські","Схід"
"Харківська","Радомир","2019","русичі","Схід"
"Харківська","Акім","2019","інші","Схід"
"Харківська","Арсеній","2019","українські","Схід"
"Харківська","Еміль","2019","західні","Схід"
"Харківська","Назарій","2019","українські","Схід"
"Харківська","Федір","2019","українські","Схід"
"Харківська","Рустам","2019","східні","Схід"
"Харківська","Ільдар","2019","східні","Схід"
"Харківська","Герман","2019","західні","Схід"
"Харківська","Платон","2019","греко_римські","Схід"
"Харківська","Гермес","2019","греко_римські","Схід"
"Харківська","Рінат","2019","східні","Схід"
"Харківська","Осман","2019","східні","Схід"
"Харківська","Серафім","2019","церковні","Схід"
"Харківська","Спартак","2019","вірменські_грузинські","Схід"
"Харківська","Фадей","2019","біблійні","Схід"
"Харківська","Іраклій","2019","вірменські_грузинські","Схід"
